y_true,y_hat,date
57.0,52.461838,2022-03-08 12:51:47
52.0,47.10845,2022-03-08 12:52:04
140.0,131.90723,2022-03-08 12:52:44
152.0,128.25127,2022-03-08 12:52:56
75.0,70.11604,2022-03-08 12:55:20
69.0,63.719055,2022-03-08 12:55:43
95.0,54.41882,2022-03-08 12:56:52
58.0,62.369324,2022-03-08 12:57:04
111.0,107.13359,2022-03-08 12:58:09
126.0,140.78532,2022-03-08 13:00:16
61.0,62.65679,2022-03-08 13:02:22
67.0,52.413982,2022-03-08 13:03:23
151.0,138.94077,2022-03-08 13:04:30
76.0,73.83333,2022-03-08 13:07:01
57.0,64.1848,2022-03-08 13:08:25
113.0,111.63717,2022-03-08 13:09:27
170.0,136.82147,2022-03-08 13:11:25
64.0,62.76679,2022-03-08 13:14:24
57.0,52.89016,2022-03-08 13:15:42
129.0,141.08073,2022-03-08 13:16:39
70.0,72.78839,2022-03-08 13:19:18
47.0,60.972122,2022-03-08 13:20:50
97.0,110.1929,2022-03-08 13:21:49
152.0,139.84386,2022-03-08 13:24:21
61.0,59.446903,2022-03-08 13:26:53
56.0,53.415924,2022-03-08 13:27:54
129.0,136.4787,2022-03-08 13:28:50
74.0,72.2296,2022-03-08 13:31:01
61.0,59.84428,2022-03-08 13:32:17
132.0,108.117294,2022-03-08 13:33:27
135.0,146.2552,2022-03-08 13:36:28
66.0,58.34252,2022-03-08 13:38:43
56.0,52.582054,2022-03-08 13:39:54
125.0,132.60477,2022-03-08 13:40:50
61.0,71.80298,2022-03-08 13:42:55
54.0,60.35047,2022-03-08 13:44:09
95.0,111.89254,2022-03-08 13:45:18
139.0,140.73685,2022-03-08 13:47:23
66.0,58.5514,2022-03-08 13:49:42
56.0,52.689705,2022-03-08 13:51:28
133.0,131.80698,2022-03-08 13:52:24
69.0,70.85469,2022-03-08 13:54:58
62.0,60.30937,2022-03-08 13:56:21
112.0,111.62837,2022-03-08 13:57:26
124.0,137.71567,2022-03-08 14:00:12
62.0,59.77495,2022-03-08 14:02:18
53.0,53.441174,2022-03-08 14:03:40
145.0,132.8885,2022-03-08 14:04:33
81.0,70.940094,2022-03-08 14:06:59
59.0,60.770077,2022-03-08 14:08:32
120.00001,108.78799,2022-03-08 14:09:33
60.0,60.892014,2022-03-09 09:45:55
61.0,53.340034,2022-03-09 09:47:56
146.0,140.579,2022-03-09 09:48:57
68.0,79.83011,2022-03-09 09:51:23
58.0,65.65532,2022-03-09 09:52:48
126.0,114.24324,2022-03-09 09:53:46
109.0,142.41098,2022-03-09 09:55:53
58.0,59.885517,2022-03-09 09:57:42
54.0,53.337173,2022-03-09 09:59:02
144.0,142.31172,2022-03-09 10:00:19
