y_true,y_hat,date
90.0,90.83666,2022-03-12 13:38:40
67.0,66.44095,2022-03-12 13:40:17
72.0,78.96007,2022-03-12 13:41:31
106.0,111.832405,2022-03-12 13:42:56
117.0,116.535614,2022-03-12 13:45:28
131.0,138.89285,2022-03-12 13:47:50
150.0,137.10825,2022-03-12 13:50:23
137.0,93.30652,2022-03-12 13:53:06
131.0,140.6249,2022-03-12 13:55:30
106.0,112.45149,2022-03-12 13:58:06
112.0,117.01651,2022-03-12 14:00:14
185.0,189.03159,2022-03-12 14:02:29
69.0,72.710175,2022-03-12 14:05:41
128.0,129.83636,2022-03-12 14:07:37
115.0,117.7126,2022-03-12 14:10:09
87.0,90.76039,2022-03-12 14:12:17
67.0,67.02828,2022-03-12 14:16:36
72.0,78.56727,2022-03-12 14:17:50
115.0,111.22272,2022-03-12 14:19:38
163.0,115.93382,2022-03-12 14:21:48
129.0,138.81778,2022-03-12 14:30:06
142.0,133.80432,2022-03-12 14:32:22
118.0,99.47902,2022-03-12 14:35:11
131.0,140.31757,2022-03-12 14:37:16
106.0,111.74067,2022-03-12 14:39:54
113.0,116.92356,2022-03-12 14:42:02
185.0,189.3019,2022-03-12 14:44:17
68.0,72.91631,2022-03-12 14:47:45
130.0,129.8957,2022-03-12 14:49:15
116.0,117.56558,2022-03-12 14:51:47
90.0,90.98131,2022-03-12 14:54:05
58.0,66.946785,2022-03-12 14:55:45
72.0,78.68788,2022-03-12 14:56:50
102.0,111.5212,2022-03-12 14:58:15
126.0,122.4415,2022-03-12 15:00:06
132.0,139.2988,2022-03-12 15:03:00
170.0,133.22406,2022-03-12 15:05:33
122.0,103.7847,2022-03-12 15:08:32
135.0,139.76366,2022-03-12 15:10:42
113.0,114.9789,2022-03-13 10:30:00
185.0,188.01749,2022-03-13 10:32:16
72.0,71.45426,2022-03-13 10:35:44
128.0,129.4185,2022-03-13 10:37:05
116.0,117.64825,2022-03-13 10:39:36
89.0,89.7451,2022-03-13 10:41:55
57.0,65.06119,2022-03-13 10:43:47
72.0,76.39061,2022-03-13 10:44:54
102.0,107.167854,2022-03-13 10:46:34
146.0,117.94713,2022-03-13 10:48:24
131.0,132.1818,2022-03-13 11:10:41
112.0,116.30988,2022-03-13 13:26:44
183.0,188.51276,2022-03-13 13:28:58
68.0,72.53948,2022-03-13 13:32:10
128.0,129.2672,2022-03-13 13:33:40
115.0,117.685425,2022-03-13 13:36:11
88.0,90.20822,2022-03-13 13:38:28
56.0,65.17717,2022-03-13 13:40:04
72.0,77.04103,2022-03-13 13:41:07
159.0,107.131355,2022-03-13 13:42:32
119.99999,120.16168,2022-03-13 13:45:21
132.0,137.74884,2022-03-13 13:48:09
145.0,130.85114,2022-03-13 13:50:28
90.0,98.818,2022-03-13 13:53:00
131.0,137.8761,2022-03-13 13:54:46
107.0,111.40051,2022-03-13 14:07:49
112.0,116.26467,2022-03-13 14:09:58
182.0,188.60414,2022-03-13 14:12:12
69.0,72.72605,2022-03-13 14:15:36
128.0,129.3725,2022-03-13 14:17:07
115.0,117.503784,2022-03-13 14:19:38
88.0,90.28933,2022-03-13 14:21:55
169.0,164.07147,2022-03-13 14:27:47
101.0,111.999146,2022-03-13 14:30:36
102.0,116.243996,2022-03-13 14:32:17
182.0,188.53386,2022-03-13 14:33:59
72.0,72.506424,2022-03-13 14:37:30
119.99999,129.56613,2022-03-13 14:38:42
116.0,117.29942,2022-03-13 14:41:43
87.0,90.32298,2022-03-13 14:44:01
83.0,65.20152,2022-03-13 14:59:50
74.0,78.10492,2022-03-13 15:01:20
150.0,116.82528,2022-03-13 15:03:01
128.0,120.052284,2022-03-13 15:05:42
134.0,138.96005,2022-03-13 15:08:10
144.0,130.8107,2022-03-13 15:10:32
82.0,96.97591,2022-03-13 15:13:21
131.0,137.81073,2022-03-13 15:14:51
112.0,114.48367,2022-03-14 08:24:22
194.00002,189.09679,2022-03-14 08:26:27
76.0,71.230316,2022-03-14 08:29:49
129.0,129.99828,2022-03-14 08:31:17
116.0,117.52143,2022-03-14 08:33:48
88.0,89.59209,2022-03-14 08:36:06
60.0,65.47955,2022-03-14 08:37:53
72.0,78.28667,2022-03-14 08:38:59
102.0,121.18053,2022-03-14 08:40:25
126.0,117.330444,2022-03-14 08:42:52
133.0,138.77524,2022-03-14 08:45:12
140.0,131.23883,2022-03-14 08:47:31
82.0,90.52452,2022-03-14 08:49:59
135.0,136.39893,2022-03-14 08:51:28
108.0,111.70813,2022-03-14 08:54:06
112.0,115.30502,2022-03-14 08:56:16
181.0,190.55,2022-03-14 08:58:31
75.0,71.79195,2022-03-14 09:01:54
129.0,130.24185,2022-03-14 09:03:57
115.0,117.90449,2022-03-14 09:06:29
88.0,90.296555,2022-03-14 09:08:45
56.0,65.62109,2022-03-14 09:14:17
73.0,78.05655,2022-03-14 09:15:20
102.0,112.83525,2022-03-14 09:16:47
121.0,116.540474,2022-03-14 09:18:50
133.0,137.99515,2022-03-14 09:21:17
159.0,130.62756,2022-03-14 09:24:17
82.0,90.588806,2022-03-14 09:27:13
132.0,137.2222,2022-03-14 09:28:56
117.0,116.28743,2022-03-14 09:39:10
185.0,189.77217,2022-03-14 09:41:29
70.0,72.14166,2022-03-14 09:45:19
128.0,130.39516,2022-03-14 09:46:50
116.0,117.89225,2022-03-14 09:49:20
89.0,90.568344,2022-03-14 09:51:38
86.0,64.819786,2022-03-14 09:57:37
73.0,78.308334,2022-03-14 09:59:12
103.0,106.94373,2022-03-14 10:00:53
123.0,115.01279,2022-03-14 10:02:50
133.0,136.99852,2022-03-14 10:05:42
137.0,132.16306,2022-03-14 10:08:15
91.0,89.74278,2022-03-14 10:10:54
126.0,136.53146,2022-03-14 10:12:38
112.0,115.68242,2022-03-14 11:11:48
182.0,187.79353,2022-03-14 11:14:02
69.0,72.19222,2022-03-14 11:17:27
142.0,129.13959,2022-03-14 11:18:59
117.0,117.97207,2022-03-14 11:22:07
102.0,89.84122,2022-03-14 11:24:26
60.0,66.08555,2022-03-14 11:26:29
74.0,76.964264,2022-03-14 11:27:37
102.0,106.18267,2022-03-14 11:29:18
128.0,114.61232,2022-03-14 11:31:22
133.0,136.41315,2022-03-14 11:33:56
127.0,130.00931,2022-03-14 11:36:30
86.0,90.05828,2022-03-14 11:38:56
131.0,135.42593,2022-03-14 11:40:31
110.0,110.01443,2022-03-14 11:43:30
211.0,187.91937,2022-03-14 11:48:26
68.0,72.32408,2022-03-14 11:52:20
130.0,130.61322,2022-03-14 11:53:50
117.0,118.21884,2022-03-14 11:56:16
88.0,90.982414,2022-03-14 11:58:24
54.0,66.67142,2022-03-14 12:02:58
83.0,76.90372,2022-03-14 12:04:37
118.0,106.508736,2022-03-14 12:06:28
151.0,115.66293,2022-03-14 12:08:33
127.0,137.0148,2022-03-14 12:14:52
110.0,126.38326,2022-03-14 12:16:59
72.0,90.469955,2022-03-14 12:18:49
123.0,135.3567,2022-03-14 12:20:01
113.0,118.3419,2022-03-15 13:37:50
198.0,192.52115,2022-03-15 13:40:06
68.0,72.02893,2022-03-15 13:46:29
116.0,118.793304,2022-03-15 13:51:22
87.0,90.72935,2022-03-15 13:53:40
149.0,164.23087,2022-03-15 14:03:35
107.0,113.25825,2022-03-15 14:06:18
112.0,117.89921,2022-03-15 14:08:27
